sales_id,date_id,customer_id,product_id,order_id,payment_id,quantity,unit_price,total_price,profit,freight_value,return_id,marketing_id,date,day_of_week,month_name,quarter,year,customer_segment,product_category_name_english,order_status,payment_type,return_reason,channel,campaign_name
69576,240,61017,24357,61017,1,1,3.98,3.98,0.796,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
71694,240,62868,24827,62868,1,1,47.83,47.83,9.566,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
71768,240,62931,3499,62931,1,1,55.0,55.0,11.0,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
71888,240,63038,24869,63038,1,1,129.0,129.0,25.8,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
74939,240,65652,7107,65652,1,1,74.0,74.0,14.8,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
75750,240,66382,10663,66382,1,1,109.9,109.9,21.980000000000004,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
76153,240,66722,25765,66722,1,1,30.0,30.0,6.0,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
77656,240,68038,26083,68038,1,1,189.0,189.0,37.800000000000004,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
77889,240,68242,26136,68242,1,1,149.0,149.0,29.8,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
81437,240,71372,17019,71372,1,1,89.99,89.99,17.998,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
82873,240,72648,11018,72648,1,1,59.9,59.9,11.98,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
83286,240,73015,14299,73015,1,1,85.9,85.9,17.180000000000003,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
83287,240,73015,27213,73015,1,1,89.0,89.0,17.8,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
83878,240,73541,24047,73541,1,1,399.9,399.9,79.98,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
84386,240,73996,27431,73996,1,1,19.15,19.15,3.83,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
88508,240,77627,1699,77627,1,1,84.99,84.99,16.998,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
90252,240,79149,9688,79149,1,1,100.59,100.59,20.118000000000002,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
92154,240,80790,28939,80790,1,1,38.9,38.9,7.78,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
92155,240,80790,507,80790,1,1,85.9,85.9,17.180000000000003,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
96779,240,84839,29829,84839,1,1,88.0,88.0,17.6,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
98480,240,86318,30168,86318,1,1,25.5,25.5,5.1000000000000005,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
101025,240,88542,10770,88542,1,1,103.0,103.0,20.6,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
103734,240,90869,14404,90869,1,1,109.9,109.9,21.980000000000004,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104484,240,91486,13044,91486,1,1,99.0,99.0,19.8,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104768,240,91738,31260,91738,1,1,51.5,51.5,10.3,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104918,240,91878,15617,91878,1,1,74.31,74.31,14.862000000000002,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
105210,240,92116,14600,92116,1,1,57.99,57.99,11.598,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
105704,240,92545,31434,92545,1,1,340.0,340.0,68.0,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
106827,240,93537,3792,93537,1,1,49.9,49.9,9.98,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
107549,240,94185,31746,94185,1,1,15.9,15.9,3.18,0.0,,1,2018-08-24 00:00:00,4,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
589,324,515,500,515,1,1,39.9,39.9,7.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
2395,324,2102,1840,2102,1,1,22.6,22.6,4.5200000000000005,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
3625,324,3214,2662,3214,1,1,34.0,34.0,6.800000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
3720,324,3303,2717,3303,1,1,79.0,79.0,15.8,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
3848,324,3413,2802,3413,1,1,24.99,24.99,4.998,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
3944,324,3501,1793,3501,1,1,29.99,29.99,5.998,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
3970,324,3527,2881,3527,1,1,62.0,62.0,12.4,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
5337,324,4731,3710,4731,1,1,21.99,21.99,4.398,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
6376,324,5638,4273,5638,1,1,95.4,95.4,19.080000000000002,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
8807,324,7765,5513,7765,1,1,49.9,49.9,9.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
12260,324,10807,3768,10807,1,1,49.9,49.9,9.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
14471,324,12754,8141,12754,1,1,18.0,18.0,3.6,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
16385,324,14427,7519,14427,1,1,17.0,17.0,3.4000000000000004,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
16386,324,14427,7519,14427,1,1,17.0,17.0,3.4000000000000004,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
16387,324,14427,7519,14427,1,1,17.0,17.0,3.4000000000000004,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
18796,324,16483,9873,16483,1,1,110.77,110.77,22.154,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19638,324,17228,2385,17228,1,1,180.0,180.0,36.0,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
20902,324,18336,7573,18336,1,1,19.9,19.9,3.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
21059,324,18478,2523,18478,1,1,27.81,27.81,5.562,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
22076,324,19364,8908,19364,1,1,57.9,57.9,11.58,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
22833,324,20024,2106,20024,1,1,26.88,26.88,5.376,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
23515,324,20641,10863,20641,1,1,19.9,19.9,3.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
25520,324,22394,454,22394,1,1,106.9,106.9,21.380000000000003,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
26109,324,22897,2337,22897,1,1,97.5,97.5,19.5,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
26298,324,23061,21,23061,1,1,89.9,89.9,17.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
26816,324,23516,5579,23516,1,1,49.9,49.9,9.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
29051,324,25463,13547,25463,1,1,55.55,55.55,11.11,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
30589,324,26794,5082,26794,1,1,49.0,49.0,9.8,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
31321,324,27430,14233,27430,1,1,38.99,38.99,7.798000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
31889,324,27938,1332,27938,1,1,64.0,64.0,12.8,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
33134,324,29023,14834,29023,1,1,129.9,129.9,25.980000000000004,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
34590,324,30281,2716,30281,1,1,48.9,48.9,9.780000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
35733,324,31281,560,31281,1,1,44.9,44.9,8.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
44066,324,38610,18020,38610,1,1,52.51,52.51,10.502,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
46638,324,40861,18735,40861,1,1,15.9,15.9,3.18,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48228,324,42253,19171,42253,1,1,36.9,36.9,7.38,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48793,324,42753,19344,42753,1,1,192.9,192.9,38.580000000000005,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51313,324,45005,4124,45005,1,1,79.8,79.8,15.96,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51930,324,45540,20145,45540,1,1,39.9,39.9,7.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51954,324,45562,5127,45562,1,1,29.99,29.99,5.998,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
53035,324,46496,211,46496,1,1,12.88,12.88,2.5760000000000005,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
58796,324,51535,1896,51535,1,1,49.99,49.99,9.998000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
59449,324,52113,1147,52113,1,1,24.99,24.99,4.998,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
60192,324,52756,22188,52756,1,1,25.99,25.99,5.198,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
62885,324,55114,16740,55114,1,1,36.9,36.9,7.38,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
68598,324,60185,2069,60185,1,1,48.0,48.0,9.600000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
68857,324,60406,6010,60406,1,1,95.9,95.9,19.180000000000003,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
69429,324,60895,7219,60895,1,1,45.0,45.0,9.0,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
70726,324,62015,23318,62015,1,1,49.49,49.49,9.898000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
72203,324,63299,24933,63299,1,1,274.9,274.9,54.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
78180,324,68498,26188,68498,1,1,41.99,41.99,8.398000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
78181,324,68498,26188,68498,1,1,41.99,41.99,8.398000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
79026,324,69251,26366,69251,1,1,20.2,20.2,4.04,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
80791,324,70801,6884,70801,1,1,369.9,369.9,73.98,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
80929,324,70924,940,70924,1,1,42.0,42.0,8.4,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
81214,324,71178,18145,71178,1,1,159.0,159.0,31.8,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
84078,324,73721,2489,73721,1,1,25.0,25.0,5.0,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
87461,324,76685,28030,76685,1,1,201.9,201.9,40.38,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
88198,324,77355,28176,77355,1,1,517.8,517.8,103.56,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
91724,324,80432,1663,80432,1,1,79.9,79.9,15.980000000000002,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
93589,324,82048,29229,82048,1,1,61.9,61.9,12.38,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
97347,324,85335,4858,85335,1,1,85.0,85.0,17.0,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
98501,324,86338,25031,86338,1,1,98.48,98.48,19.696,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
99434,324,87163,30341,87163,1,1,42.0,42.0,8.4,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
99435,324,87163,30342,87163,1,1,65.0,65.0,13.0,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
99436,324,87163,30341,87163,1,1,42.0,42.0,8.4,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104470,324,91474,507,91474,1,1,85.9,85.9,17.180000000000003,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
104594,324,91582,31224,91582,1,1,23.75,23.75,4.75,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
105586,324,92438,31408,92438,1,1,49.99,49.99,9.998000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
106264,324,93043,254,93043,1,1,34.0,34.0,6.800000000000001,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
107115,324,93805,1599,93805,1,1,349.0,349.0,69.8,0.0,,1,2018-08-27 00:00:00,0,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
947,416,823,792,823,1,1,155.0,155.0,31.0,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
983,416,856,820,856,1,1,249.0,249.0,49.800000000000004,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
1160,416,1009,950,1009,1,1,299.0,299.0,59.800000000000004,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
1971,416,1734,1538,1734,1,1,45.0,45.0,9.0,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
2809,416,2481,2136,2481,1,1,89.0,89.0,17.8,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
5932,416,5246,4038,5246,1,1,18.9,18.9,3.78,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
7812,416,6879,2130,6879,1,1,54.9,54.9,10.98,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
11076,416,9763,6649,9763,1,1,48.45,48.45,9.690000000000001,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
11383,416,10044,6809,10044,1,1,138.9,138.9,27.78,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
11864,416,10470,5176,10470,1,1,492.75,492.75,98.55000000000001,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
12613,416,11118,7350,11118,1,1,24.9,24.9,4.98,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
12823,416,11307,7443,11307,1,1,72.99,72.99,14.597999999999999,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
13047,416,11497,675,11497,1,1,44.99,44.99,8.998000000000001,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
13893,416,12227,7890,12227,1,1,14.9,14.9,2.9800000000000004,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
18734,416,16428,9851,16428,1,1,99.0,99.0,19.8,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19004,416,16661,1161,16661,1,1,116.9,116.9,23.380000000000003,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
19005,416,16661,1161,16661,1,1,116.9,116.9,23.380000000000003,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
21592,416,18941,2816,18941,1,1,319.29,319.29,63.858000000000004,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
21748,416,19079,1483,19079,1,1,110.65,110.65,22.130000000000003,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
21991,416,19285,11031,19285,1,1,68.0,68.0,13.600000000000001,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
25872,416,22695,12447,22695,1,1,125.0,125.0,25.0,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
26819,416,23519,12783,23519,1,1,10.0,10.0,2.0,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
27511,416,24114,2205,24114,1,1,109.0,109.0,21.8,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
29673,416,26000,5555,26000,1,1,389.5,389.5,77.9,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
36648,416,32078,6175,32078,1,1,139.9,139.9,27.980000000000004,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
39449,416,34564,16681,34564,1,1,39.5,39.5,7.9,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
40138,416,35171,15001,35171,1,1,37.4,37.4,7.48,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
44338,416,38847,13088,38847,1,1,31.9,31.9,6.38,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48017,416,42062,6359,42062,1,1,15.9,15.9,3.18,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48018,416,42062,6359,42062,1,1,15.9,15.9,3.18,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48440,416,42433,19240,42433,1,1,98.0,98.0,19.6,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48441,416,42433,5338,42433,1,1,29.3,29.3,5.86,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48751,416,42715,19331,42715,1,1,18.99,18.99,3.798,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48752,416,42715,19332,42715,1,1,18.99,18.99,3.798,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
48791,416,42751,18716,42751,1,1,399.0,399.0,79.80000000000001,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51814,416,45443,2337,45443,1,1,97.5,97.5,19.5,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51909,416,45522,2613,45522,1,1,20.9,20.9,4.18,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
51936,416,45546,20147,45546,1,1,23.8,23.8,4.760000000000001,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
54113,416,47405,20668,47405,1,1,22.99,22.99,4.598,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
54777,416,47994,7897,47994,1,1,88.89,88.89,17.778000000000002,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
61002,416,53463,761,53463,1,1,35.9,35.9,7.18,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
61204,416,53643,22431,53643,1,1,39.9,39.9,7.98,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
61811,416,54173,22567,54173,1,1,999.99,999.99,199.99800000000002,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
61923,416,54270,864,54270,1,1,12.99,12.99,2.5980000000000003,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
61968,416,54308,22596,54308,1,1,30.0,30.0,6.0,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
62268,416,54566,1694,54566,1,1,89.99,89.99,17.998,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
62842,416,55077,454,55077,1,1,106.9,106.9,21.380000000000003,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
64995,416,56991,2389,56991,1,1,14.99,14.99,2.998,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
65026,416,57021,269,57021,1,1,330.0,330.0,66.0,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
65027,416,57021,3701,57021,1,1,45.9,45.9,9.18,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
66870,416,58651,8782,58651,1,1,79.5,79.5,15.9,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
71264,416,62493,24726,62493,1,1,62.5,62.5,12.5,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
73396,416,64316,13303,64316,1,1,119.9,119.9,23.980000000000004,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
74064,416,64888,25337,64888,1,1,439.99,439.99,87.998,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
75305,416,65974,4496,65974,1,1,29.99,29.99,5.998,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
75423,416,66085,4273,66085,1,1,95.4,95.4,19.080000000000002,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
77843,416,68203,26127,68203,1,1,139.49,139.49,27.898000000000003,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
82936,416,72709,17864,72709,1,1,469.0,469.0,93.80000000000001,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
83975,416,73625,27348,73625,1,1,29.99,29.99,5.998,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
84049,416,73693,11437,73693,1,1,17.9,17.9,3.58,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
89037,416,78088,28353,78088,1,1,2300.0,2300.0,460.0,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
90263,416,79159,28595,79159,1,1,11.9,11.9,2.3800000000000003,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
90264,416,79159,7575,79159,1,1,65.0,65.0,13.0,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
90441,416,79303,19939,79303,1,1,31.0,31.0,6.2,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
95927,416,84099,9482,84099,1,1,18.49,18.49,3.698,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
100503,416,88083,507,88083,1,1,85.9,85.9,17.180000000000003,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
101147,416,88637,141,88637,1,1,110.32,110.32,22.064,0.0,,1,2018-08-25 00:00:00,5,August,3,2018,,,Processed,Credit Card,,Online,General Marketing
